Ticker&Date, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
CHDN20170909,10.5588,198.3394,198.649993896,187.7806,1.02941564349,0.2602,1.816,2.0762,0.00130984146989,66.0088,187.4572,193.06,195.77,68.9121,91.453,90.1154,1504877400
FITB20170909,2.095,27.3225,25.1000003815,25.2275,-0.0608590064584,-0.1823,-0.0783,-0.2606,-0.00726294809679,34.8032,26.1842,26.275,25.608,30.6019,18.8034,14.0901,1504877400
CLVS20170909,10.2102,77.7136,67.1699981689,67.5034,-0.0326538002247,0.1631,-1.8665,-1.7034,0.0024281674028,37.6904,81.995,72.6085,73.888,49.669,1.0779,34.5483,1504877400
RRD20170909,0.7292,9.3601,9.10999965668,8.6309,0.657020922487,0.1344,-0.5346,-0.4001,0.0147530192168,39.0381,10.9445,8.9955,9.06,68.7453,63.5134,57.1019,1504877400
LPI20170909,1.1722,12.6486,11.6599998474,11.4764,0.156628431507,-0.0173,0.0942,0.0769,-0.00148370499369,43.0838,11.5967,12.0625,12.334,59.3685,31.746,56.6237,1504877400
ADI20170909,8.2796,84.4023,80.4400024414,76.1227,0.521438528601,0.1376,0.6697,0.8073,0.00171059169348,50.1146,79.6113,80.2625,82.286,53.2353,42.4059,53.463,1504877400
LTRPA20170909,3.0838,14.4944,14.1000003815,11.4106,0.872105967141,0.1233,0.4689,0.5922,0.00874468061448,65.5113,11.9408,12.9525,13.96,67.9458,84.2105,89.6939,1504877400
KITE20170909,95.6446,200.0238,178.229995728,104.3792,0.77213764005,1.7008,15.6337,17.3345,0.00954272592028,91.094,120.691,152.2015,178.176,54.2767,97.1146,97.3832,1504877400
OIS20170909,2.2598,23.0399,22.4500007629,20.7801,0.738959537543,0.3014,-0.8699,-0.5685,0.0134253892988,44.9233,24.945,21.91,22.41,59.0429,72.0931,78.2946,1504877400
EXEL20170909,3.7122,29.0656,25.9699993134,25.3534,0.166100779418,-0.2173,0.4645,0.2472,-0.00836734716001,42.699,26.0385,27.2095,27.4,41.3514,26.9151,36.1744,1504877400
KEL.TO20170909,0.5914,6.3252,6.09000015259,5.7338,0.602299886013,0.0362,-0.0545,-0.0184,0.00594417062282,49.0638,6.1353,6.0295,6.178,47.4155,64.5162,77.566,1504877400
PRO20170909,2.4954,27.1692,24.6499996185,24.6738,-0.0095377019595,-0.0601,-0.5236,-0.5837,-0.00243813391197,32.1401,27.2877,25.9215,25.302,45.2887,8.7629,9.1512,1504877400
WDR20170909,1.0696,18.9133,18.3600006104,17.8437,0.482704385145,0.0335,-0.3154,-0.2819,0.00182461867573,44.4169,19.3035,18.3785,18.328,53.2613,46.8469,35.7837,1504877400
NSP20170909,5.4324,83.5212,81.3000030518,78.0888,0.591120508754,-0.1336,0.6311,0.4975,-0.00164329637128,55.0813,77.0642,80.805,81.0,43.5931,70.8862,56.82,1504877400
ARCI20170909,1.3136,1.7853,1.32000005245,0.4717,0.645782622147,0.005,0.1549,0.1599,0.00378787863736,63.0302,0.8587,1.1285,1.342,86.9234,52.7473,61.1172,1504877400
BDI.TO20170909,0.4082,1.9866,1.91999995708,1.5784,0.836844578845,0.0486,-0.1265,-0.078,0.0253125005658,47.0403,2.2685,1.7825,1.902,81.4102,81.4815,89.9056,1504877400
IMUC20170909,0.1314,0.3667,0.270000010729,0.2353,0.264079229291,0.011,-0.0668,-0.0558,0.0407407391218,35.7165,0.6013,0.301,0.272,73.4585,5.8824,5.8824,1504877400
CREE20170909,2.7132,24.9471,23.8500003815,22.2339,0.595643661164,0.1771,-0.1949,-0.0178,0.00742557640115,47.6752,24.6818,23.5905,24.402,42.2363,76.8349,87.997,1504877400
MDCO20170909,3.8536,38.6638,36.5,34.8102,0.438499065809,0.0595,-0.1218,-0.0622,0.0016301369863,47.1046,37.5667,36.737,37.22,48.5716,30.8511,34.8109,1504877400
HLX20170909,1.3426,6.8608,6.44000005722,5.5182,0.686578323567,0.0408,0.1503,0.1911,0.00633540367042,56.1437,5.8638,6.1895,6.632,70.6322,62.1359,85.3892,1504877400
PLCE20170909,13.6126,110.8338,109.449996948,97.2212,0.89834395694,0.8426,0.1448,0.9874,0.00769849267697,61.1325,104.79,104.0275,108.94,85.7336,84.5833,87.2722,1504877400
HLF20170909,11.4612,72.9431,69.0500030518,61.4819,0.660323792601,0.3214,0.1865,0.508,0.00465459791159,55.5811,69.3148,67.2125,69.258,75.0799,77.3886,90.1272,1504877400
YRCW20170909,2.8482,13.9961,13.4600000381,11.1479,0.81177587183,0.1034,0.2672,0.3706,0.00768202078061,63.8174,12.0418,12.572,13.466,79.4827,81.7797,79.9435,1504877400
VR20170909,13.3292,57.0646,44.0200004578,43.7354,0.0213516533448,-0.929,-1.2122,-2.1412,-0.0211040433971,23.706,51.9087,50.4,45.408,30.9083,24.5509,11.3978,1504877400
IBKR20170909,2.0966,42.5738,41.4500007629,40.4772,0.463989679929,-0.1543,0.6568,0.5025,-0.00372255722943,54.4708,39.3985,41.5255,41.76,52.8187,57.5658,58.2236,1504877400
ANDE20170909,3.0322,33.4386,31.0,30.4064,0.195765450828,0.0293,-0.5744,-0.5452,0.000945161290323,35.6087,33.29,31.9225,31.47,43.1375,15.3847,33.2906,1504877400
STRA20170909,3.3194,80.5067,78.6900024414,77.1873,0.452703031092,0.405,-1.6354,-1.2304,0.00514677833822,41.8399,85.4287,78.847,78.932,58.8408,38.2944,38.5731,1504877400
CEVA20170909,2.8308,42.2929,39.75,39.4621,0.101702698884,-0.008,-1.0462,-1.0541,-0.000201257861635,34.6723,44.0333,40.8775,39.9,26.462,25.4386,16.0986,1504877400
TWTR20170909,1.8484,17.5127,17.4500007629,15.6643,0.966079183586,0.1378,-0.1127,0.0251,0.00789684779227,60.065,17.4837,16.5885,17.002,79.9737,99.3465,89.1534,1504877400
TRCH20170909,0.4496,1.3688,1.21000003815,0.9192,0.646797237871,0.0279,-0.0367,-0.0088,0.0230578505127,48.5635,1.3615,1.144,1.266,69.6558,56.4103,69.1209,1504877400
CFFI20170909,2.4368,48.6934,47.0499992371,46.2566,0.325590625846,-0.0066,-0.4269,-0.4335,-0.000140276304081,41.2778,48.2508,47.475,47.11,42.1544,42.8571,33.4996,1504877400
NETE20170909,0.1518,0.3989,0.289999991655,0.2471,0.282608640681,0.005,-0.0466,-0.0416,0.0172413798065,35.7685,0.4583,0.323,0.29,27.0904,22.2222,19.5286,1504877400
IRBT20170909,16.4548,104.3649,95.1699981689,87.9101,0.441202455754,0.1038,-0.8381,-0.7344,0.00109067985707,47.8631,94.7767,96.1375,95.868,44.218,66.9312,59.0119,1504877400
IPGP20170909,14.4178,176.4359,173.779998779,162.0181,0.815790119109,-0.0538,3.9874,3.9336,-0.000309586836103,66.1758,157.6613,169.227,173.394,60.9554,74.3849,71.2011,1504877400
PLOW20170909,2.4062,35.7806,34.75,33.3744,0.571689801347,-0.0744,0.7048,0.6304,-0.00214100719424,57.1414,32.7167,34.5775,35.09,58.3933,36.7816,45.2466,1504877400
CTB20170909,1.3282,34.3141,33.4500007629,32.9859,0.349420842448,0.0775,-0.6038,-0.5263,0.00231689082907,42.5715,35.4808,33.65,33.56,59.1417,40.1198,36.8102,1504877400
AXL20170909,1.9256,15.2643,14.9600000381,13.3387,0.841971353421,0.1431,-0.1237,0.0194,0.009565507997,54.746,14.9863,14.3015,14.944,55.0535,76.3285,68.277,1504877400
MAR20170909,6.9396,104.4393,103.430000305,97.4997,0.854559384572,0.3027,-0.0768,0.2259,0.00292661702704,56.654,102.0505,100.9695,102.614,57.5958,84.3411,71.7826,1504877400
SWIR20170909,1.9702,22.8576,21.4500007629,20.8874,0.285555153253,0.2492,-1.3966,-1.1474,0.0116177152045,34.4655,26.275,21.8725,21.69,52.1369,37.7359,47.9574,1504877400
CMI20170909,14.421,162.844,162.820007324,148.423,0.998336268235,1.2804,-0.7673,0.5131,0.00786389843019,65.9154,160.2987,155.6335,160.516,78.9584,89.5665,92.2118,1504877400
KNDI20170909,0.6952,4.1091,3.84999990463,3.4139,0.627301358793,0.0358,-0.0276,0.0081,0.00929870152904,49.099,4.014,3.7615,3.95,64.2477,63.6363,75.7576,1504877400
GST20170909,0.1782,0.7076,0.52999997139,0.5294,0.00336684281577,-0.0001,-0.0587,-0.0588,-0.000188679255468,30.8312,0.7895,0.6185,0.564,33.2795,5.8823,9.3073,1504877400
CPE20170909,0.8782,10.5801,9.53999996185,9.7019,-0.184354404631,-0.0182,-0.1222,-0.1404,-0.00190775682105,37.1288,10.4703,10.141,10.098,50.2653,15.2672,45.7943,1504877400
AOI20170909,3.3494,12.9722,10.0,9.6228,0.112617185167,-0.0615,-0.8748,-0.9363,-0.00615,24.5446,13.66,11.2975,10.11,16.0704,4.6512,7.8026,1504877400
JBLU20170909,3.9324,21.9827,18.7000007629,18.0503,0.16521736419,-0.0835,-0.7367,-0.8202,-0.00446524045953,30.09,21.7957,20.0165,18.956,39.528,25.7937,16.3481,1504877400
AMBR20170909,0.9376,8.1198,7.69000005722,7.1822,0.541595624169,0.0693,-0.1942,-0.1249,0.009011703444,42.4655,8.3962,7.651,7.886,46.7556,49.4624,64.8746,1504877400
PTLA20170909,11.2428,63.1649,57.2999992371,51.9221,0.47834162638,-0.1613,0.505,0.3436,-0.00281500876348,46.7899,57.4105,57.5435,59.026,53.5916,34.358,39.7804,1504877400
EBIX20170909,2.0036,58.3618,56.7999992371,56.3582,0.220502713646,-0.1455,0.1526,0.0071,-0.00256161975272,46.5499,56.49,57.36,57.37,57.1956,15.3845,21.1538,1504877400
MXL20170909,1.7902,22.4441,21.7299995422,20.6539,0.601105765968,0.2935,-0.9898,-0.6963,0.0135066730871,40.6917,25.2632,21.549,21.972,51.875,61.086,80.3585,1504877400
JCP20170909,0.6486,4.1368,4.01999998093,3.4882,0.819919797913,0.0725,-0.2368,-0.1643,0.0180348259562,44.6364,4.57,3.8125,4.02,84.452,75.7576,88.1844,1504877400
RGSE20170909,0.273,0.8955,0.819999992847,0.6225,0.723443197243,0.0107,-0.0143,-0.0035,0.0130487806016,52.3925,0.8588,0.759,0.808,76.0877,51.6129,48.3871,1504877400
CNCE20170909,1.689,15.5515,15.279999733,13.8625,0.839253838349,0.0649,0.1858,0.2506,0.00424738227318,62.2748,14.3577,14.707,15.212,90.9004,74.8634,78.2332,1504877400
SONC20170909,1.886,24.432,22.8700008392,22.546,0.171792597685,-0.0175,-0.4688,-0.4862,-0.00076519454997,39.942,24.979,23.489,22.922,37.6823,41.5301,16.6724,1504877400
WMS20170909,1.925,20.7325,20.8999996185,18.8075,1.08701278885,0.1569,-0.1505,0.0064,0.00750717717051,60.5066,20.13,19.77,20.17,64.0119,100.0,93.7888,1504877400
THRM20170909,2.3428,31.8389,31.7999992371,29.4961,0.983395610833,0.4299,-1.0419,-0.6121,0.0135188682489,49.6095,34.9938,30.6675,31.53,46.4121,95.3488,83.1719,1504877400
STMP20170909,35.626,217.523,192.550003052,181.897,0.299023270975,-2.9181,5.224,2.306,-0.0151550244287,52.3939,171.6905,199.71,190.65,24.0515,25.2809,16.413,1504877400
HSKA20170909,6.8744,102.1952,99.4800033569,95.3208,0.605027836165,-0.0499,0.2756,0.2258,-0.000501608346563,53.0426,98.8848,98.758,98.894,61.0157,50.1344,28.3154,1504877400
HP20170909,4.9836,46.7583,45.4799995422,41.7747,0.743498583802,0.5922,-1.7148,-1.1227,0.0130211083105,47.8634,49.9765,44.2665,44.932,58.3982,74.6067,85.46,1504877400
LGCY20170909,0.225,1.3265,1.21000003815,1.1015,0.482222391764,0.0095,-0.0326,-0.0231,0.0078512394219,46.1498,1.3027,1.214,1.234,51.2241,59.0909,71.2121,1504877400
EWBC20170909,3.4626,56.8623,53.5299987793,53.3997,0.0376303296069,-0.1215,-0.61,-0.7315,-0.00226975532917,38.2829,56.9243,55.131,54.368,50.9733,19.0883,22.3563,1504877400
MYL20170909,2.7554,32.2492,32.0999984741,29.4938,0.945851228178,0.45,-1.1555,-0.7055,0.0140186922552,47.9083,35.3182,30.8715,31.882,51.1056,74.7092,78.1769,1504877400
RDN20170909,1.6176,17.8323,16.3700008392,16.2147,0.0960069480919,-0.1079,-0.067,-0.1749,-0.00659132525769,39.8961,17.0908,17.0235,16.652,41.2509,23.0304,12.0825,1504877400
RUBI20170909,0.5768,4.0774,3.98000001907,3.5006,0.83113734236,0.0895,-0.1989,-0.1094,0.0224874370782,47.931,4.603,3.789,4.006,75.0451,72.3077,86.0099,1504877400
COR20170909,14.5108,121.8229,117.430000305,107.3121,0.697266884333,0.0232,2.5174,2.5405,0.000197564506001,65.4894,109.127,114.5675,117.694,81.0691,67.3664,67.6221,1504877400
PSIX20170909,0.9786,9.0888,8.35999965668,8.1102,0.255262269239,-0.0045,-0.1976,-0.202,-0.000538277534067,38.3757,8.8928,8.5995,8.444,68.6598,38.1818,26.0606,1504877400
MTH20170909,5.3898,43.9699,39.3499984741,38.5801,0.142843607206,-0.2414,-0.5178,-0.7592,-0.00613468892912,37.1059,41.7783,41.275,39.83,28.3986,14.8648,9.3971,1504877400
BV20170909,0.4092,4.8671,4.94999980927,4.4579,1.20258995422,0.0321,0.0008,0.0329,0.00648484873472,63.8329,4.7305,4.6625,4.79,61.0105,64.2857,67.2619,1504877400
ENS20170909,4.4836,65.8403,65.25,61.3567,0.868342403426,0.6017,-1.7284,-1.1267,0.0092214559387,46.2298,69.6825,63.5985,65.184,80.4134,89.7026,90.0955,1504877400
ALNY20170909,16.05,90.346,73.6900024414,74.296,-0.0377568572333,-1.0504,0.6421,-0.4082,-0.0142543081178,36.286,81.3578,82.321,81.59,33.2219,15.6768,27.217,1504877400
VLO20170909,5.995,70.145,69.5400009155,64.15,0.899082721522,0.2631,0.2514,0.5145,0.00378343394501,61.5543,67.2425,67.1475,68.724,73.1077,87.3071,80.1496,1504877400
CECO20170909,1.5674,9.9377,9.51000022888,8.3703,0.727127873473,0.0538,0.1304,0.1842,0.00565720280811,58.8479,9.1608,9.154,9.56,60.7923,77.1654,78.2152,1504877400
FOMX20170909,1.7128,5.6814,5.69000005722,3.9686,1.00502105162,0.1331,0.0631,0.1962,0.0233919154062,69.3465,4.956,4.825,5.464,85.382,92.4138,96.0509,1504877400
REGN20170909,45.6248,502.1674,471.489990234,456.5426,0.327615468657,0.4522,-0.1128,0.3394,0.000959087169115,43.9459,490.1535,479.355,488.398,53.8801,11.6653,41.7399,1504877400
ACAD20170909,7.9036,37.2383,36.9300003052,29.3347,0.960992497745,0.2942,1.2888,1.583,0.00796642289653,71.8067,30.4875,33.2865,35.956,79.8818,89.4217,87.2766,1504877400
PCG20170909,1.9088,70.7244,70.6399993896,68.8156,0.955783418718,-0.0163,0.5023,0.4861,-0.000230747453862,66.3829,68.2238,69.77,70.068,64.7832,92.3978,76.1544,1504877400
SPN.V20170909,0.0107,0.0816,0.0750000029802,0.0709,0.38317784862,0.0001,-0.0027,-0.0026,0.00133333328035,45.0667,0.0852,0.0763,0.074,66.5654,50.0,27.7778,1504877400
KEX20170909,3.4804,63.6202,62.7999992371,60.1398,0.764337213269,0.2096,-0.2793,-0.0697,0.00333757965838,53.2234,63.3517,61.88,62.42,65.2871,91.9355,81.1828,1504877400
CUBI20170909,1.8566,28.9928,27.4099998474,27.1362,0.147473794793,-0.1062,-0.1917,-0.2979,-0.00387449837983,40.6662,28.4117,28.0645,27.55,45.7883,35.3211,19.2322,1504877400
GILD20170909,19.8854,86.8837,85.0999984741,66.9983,0.910300948139,0.9959,2.1545,3.1503,0.0117027029125,79.2348,73.2735,76.941,83.966,90.6135,91.7548,93.6912,1504877400
ERII20170909,1.179,7.109,6.94000005722,5.93,0.856658233436,0.1312,-0.1532,-0.022,0.0189048989796,53.8601,7.2993,6.5195,6.96,73.7666,62.7119,77.1706,1504877400
CNAT20170909,1.0834,5.8917,6.01999998093,4.8083,1.11842346403,0.0884,0.0001,0.0886,0.0146843854286,65.3902,5.6165,5.35,5.698,87.0035,81.6794,85.181,1504877400
AJG20170909,1.924,59.2415,59.6899986267,57.3175,1.23310739434,0.0627,-0.0692,-0.0065,0.0010504272314,63.0353,58.1257,58.2795,58.236,50.3635,91.5751,58.5124,1504877400
JAZZ20170909,9.4296,151.4853,152.279998779,142.0557,1.08427704031,0.938,-1.2373,-0.2993,0.00615970585447,58.4643,152.1873,146.7705,149.372,64.7229,95.8955,92.4112,1504877400
BDSI20170909,0.4422,3.3336,3.0,2.8914,0.245590230665,-0.0271,-0.0029,-0.03,-0.00903333333333,45.411,3.0208,3.1125,3.0,27.8955,40.0,31.203,1504877400
SXC20170909,1.399,9.7815,9.10000038147,8.3825,0.512866605768,0.0537,-0.029,0.0247,0.00590109865373,46.1311,9.6963,9.082,9.38,49.9012,44.5455,60.9091,1504877400
SPR20170909,8.3258,76.1754,75.5500030518,67.8496,0.924884461764,0.0313,2.4721,2.5034,0.000414295152027,83.0949,64.7542,72.0125,74.86,86.554,90.2913,92.3607,1504877400
MPC20170909,5.0556,54.1573,53.4199981689,49.1017,0.854161359472,0.2981,-0.405,-0.1069,0.0055803071924,54.1656,53.203,51.6295,52.898,69.2509,82.0717,69.8539,1504877400
KBAL20170909,1.0896,17.3328,16.9699993134,16.2432,0.667033143681,0.0249,0.1018,0.1267,0.00146729528624,54.2269,16.6807,16.788,17.058,51.9306,52.5773,56.9197,1504877400
VSH20170909,1.2792,17.9046,17.5,16.6254,0.683708567855,0.0459,0.036,0.0819,0.00262285714286,53.2181,17.2342,17.265,17.62,59.679,68.0,73.3333,1504877400
JBL20170909,2.3474,31.4082,30.4400005341,29.0608,0.587543892842,0.0132,0.1225,0.1357,0.00043363993983,49.986,30.1043,30.2345,30.688,59.7218,50.2416,51.9811,1504877400
NNBR20170909,1.666,26.388,25.6000003815,24.722,0.527011033295,0.0693,-0.5015,-0.4322,0.00270703120966,46.9873,27.1367,25.555,25.38,27.0138,56.4103,34.188,1504877400
ARRS20170909,1.618,27.905,26.4200000763,26.287,0.082200294372,-0.024,-0.2102,-0.2342,-0.000908402722585,38.9088,27.8432,27.096,27.072,41.2567,16.4179,21.404,1504877400
RGR20170909,5.7578,50.8964,46.25,45.1386,0.193025113759,0.3151,-2.5564,-2.2412,0.00681297297297,32.9374,56.1442,48.0175,46.55,29.7509,23.5772,31.6272,1504877400
KEM20170909,6.0494,24.4242,20.4400005341,18.3748,0.341389316967,-0.1942,1.4523,1.258,-0.00950097822534,48.7801,17.4238,21.3995,22.822,58.6621,23.4973,48.2696,1504877400
HA20170909,3.6414,44.0557,39.5,40.4143,-0.251084747625,-0.127,-0.5328,-0.6598,-0.00321518987342,33.4868,44.235,42.235,41.43,42.7599,0.0,20.4926,1504877400
DAN20170909,2.2778,24.5839,24.2299995422,22.3061,0.844630583122,0.1104,0.1141,0.2246,0.00455633520783,60.6822,23.1787,23.445,24.176,69.9391,88.1773,87.0279,1504877400
UEPS20170909,0.6592,9.7616,9.18000030518,9.1024,0.117718909551,-0.0145,-0.0848,-0.0993,-0.00157952064466,40.6666,9.6595,9.432,9.276,46.0962,14.1176,20.0,1504877400
ASCMA20170909,3.2204,12.1407,9.53999996185,8.9203,0.192429500016,0.0571,-1.3829,-1.3258,0.00598532497152,23.8898,14.202,10.5305,9.628,31.717,29.386,25.9355,1504877400
CVA20170909,1.0242,14.4796,14.3500003815,13.4554,0.873462586868,0.035,0.0372,0.0721,0.00243902432541,58.0046,13.8858,13.9675,14.23,58.4157,77.2727,65.1515,1504877400
CBL20170909,0.5828,8.4814,8.19999980927,7.8986,0.517158217682,0.0212,-0.1207,-0.0995,0.0025853659138,47.2574,8.481,8.19,8.2,54.879,49.1803,51.3661,1504877400
ASNA20170909,0.3046,2.1713,1.98000001907,1.8667,0.371963293084,0.007,-0.0523,-0.0452,0.0035353535013,43.1954,2.1385,2.019,2.02,42.0057,44.1176,63.7255,1504877400
SYNC20170909,0.4502,2.6866,2.79999995232,2.2364,1.25188794384,0.0696,-0.2532,-0.1836,0.0248571432805,53.6731,3.2328,2.4615,2.49,43.0337,90.9091,76.9697,1504877400
LNN20170909,4.2422,88.3501,86.1100006104,84.1079,0.471948661155,-0.0123,-0.9386,-0.9509,-0.000142840551769,46.2963,88.4048,86.229,85.24,32.4973,56.0466,31.9388,1504877400
MBG.V20170909,0.0446,0.3563,0.340000003576,0.3117,0.634529228168,0.0013,-0.0008,0.0004,0.00382352937155,51.607,0.34,0.334,0.34,62.3267,75.0,75.0,1504877400
BCEI20170909,7.5276,30.1593,27.75,22.6317,0.67993782879,0.516,-0.4863,0.0297,0.0185945945946,52.4755,28.1622,26.3955,28.4,64.6455,67.5841,83.8485,1504877400
FLT20170909,4.6586,144.8148,144.350006104,140.1562,0.900228846331,0.2022,-0.9428,-0.7406,0.00140076197749,52.6924,145.1968,142.4855,142.386,60.0012,80.2632,47.171,1504877400
RAIL20170909,2.3782,18.6106,17.1200008392,16.2324,0.37322379919,-0.0406,0.036,-0.0045,-0.00237149521085,47.1528,17.2695,17.4215,17.42,46.091,43.1472,43.3164,1504877400
COLM20170909,4.1992,59.4736,58.25,55.2744,0.708611164031,0.1902,-0.0909,0.0993,0.0032652360515,54.2649,57.443,57.374,58.294,49.6809,83.1683,87.5412,1504877400
DIN20170909,2.7268,41.0094,38.0800018311,38.2826,-0.0742988737514,-0.0478,-0.4791,-0.5268,-0.00125525204048,37.1762,41.4,39.646,39.156,46.6301,25.0646,18.5262,1504877400
CASM20170909,0.1688,1.015,0.870000004768,0.8462,0.140995288912,0.0,-0.0522,-0.0522,0.0,35.1165,1.0669,0.9306,0.884,20.7217,7.1429,14.8352,1504877400
BRKR20170909,2.2244,29.5162,29.3099994659,27.2918,0.907300605081,0.1206,0.1464,0.267,0.00411463671776,63.9363,28.5105,28.404,29.098,83.6179,95.0549,91.4365,1504877400
CXO20170909,9.3618,115.6239,112.069999695,106.2621,0.620382799763,0.9325,-2.4199,-1.4874,0.00832069244704,44.1576,118.4982,110.943,113.52,55.8266,55.7993,76.9418,1504877400
AIMC20170909,3.2778,46.6939,46.0999984741,43.4161,0.81881093237,-0.0577,0.7451,0.6874,-0.00125162693948,61.2794,42.6183,45.055,45.53,70.3615,83.0768,70.8847,1504877400
FMC20170909,5.9134,87.7237,87.1399993896,81.8103,0.90129187771,0.0383,1.6752,1.7135,0.000439522610377,65.182,79.5938,84.767,86.826,68.6193,81.3167,80.8656,1504877400
ETR20170909,4.0788,80.7514,79.8099975586,76.6726,0.769196224035,0.0163,0.5765,0.5927,0.000204235064511,61.0587,77.5562,78.712,79.362,68.2017,83.9842,66.2367,1504877400
BA20170909,7.5294,241.4212,238.779998779,233.8918,0.649214914774,-1.1086,3.8421,2.7335,-0.00464276742469,58.443,221.771,237.6565,237.408,44.6317,54.4903,27.4746,1504877400
DXCM20170909,7.4608,77.4564,71.2600021362,69.9956,0.169472728961,-0.3666,0.7719,0.4053,-0.00514454096281,42.1732,72.6483,73.726,73.686,50.1835,16.6485,20.8731,1504877400
CALM20170909,3.6682,37.7841,37.4000015259,34.1159,0.895289658655,0.2847,-0.2118,0.0728,0.00761229915467,57.3646,36.9,35.95,36.84,65.6594,93.0939,90.9646,1504877400
ILMN20170909,26.8802,211.5256,209.679992676,184.6454,0.931339524103,0.9863,5.0218,6.008,0.00470383457865,73.0305,185.1782,198.0855,208.334,78.7208,92.7496,92.6818,1504877400
TYPE20170909,1.7628,19.4689,19.4500007629,17.7061,0.989278853494,0.1429,-0.0348,0.1081,0.00734704341361,67.5653,18.6383,18.5875,19.05,65.4014,75.2748,82.1504,1504877400
APAM20170909,1.7526,30.8213,29.7999992371,29.0687,0.417265341242,0.0241,-0.28,-0.2559,0.00080872485292,44.1474,30.7875,29.945,30.03,62.9366,34.9999,35.4762,1504877400
RARE20170909,14.4724,62.7787,49.9599990845,48.3063,0.114265711594,-0.2509,-2.5389,-2.7898,-0.00502201770612,32.7294,61.8157,55.5425,52.716,45.1997,4.1689,8.2823,1504877400
DE20170909,18.3178,128.0034,117.300003052,109.6856,0.415683272651,0.1369,-2.7433,-2.6064,0.00116709289376,38.5376,123.9927,118.8445,116.304,52.1096,71.7618,52.6194,1504877400
OTIC20170909,30.7186,29.2343,3.59999990463,-1.4843,0.165512097056,-1.5887,-2.4687,-4.0573,-0.441305567246,18.4756,16.7583,13.875,3.455,18.4064,2.5,1.5741,1504877400
CGNX20170909,10.9594,110.1492,107.910003662,99.1898,0.795682579531,0.0128,2.656,2.6688,0.000118617362298,65.811,96.8052,104.6695,107.738,77.5933,76.0407,73.6047,1504877400
MWA20170909,0.8958,12.2929,12.0799999237,11.3971,0.762335257542,0.0408,0.0736,0.1143,0.00337748346504,56.6323,11.658,11.845,12.166,45.0779,54.6218,58.5434,1504877400
SPN20170909,1.6088,9.3864,9.06999969482,7.7776,0.803331486092,0.1818,-0.3779,-0.1961,0.0200441021077,50.3617,9.789,8.582,9.03,61.3459,72.0497,85.7374,1504877400
SAFM20170909,17.256,152.726,150.419998169,135.47,0.866365216096,0.2785,4.5226,4.8011,0.00185148253816,68.33,130.3435,144.098,150.364,63.0487,86.7267,85.7614,1504877400
LJPC20170909,8.181,35.3075,32.8899993896,27.1265,0.704498152995,0.1556,0.4506,0.6062,0.00473092134045,55.936,31.1228,31.217,32.738,67.5536,67.7215,61.1814,1504877400
TZR.V20170909,0.006,0.0225,0.019999999553,0.0165,0.583333258828,0.0002,-0.0005,-0.0004,0.0100000002235,47.0135,0.022,0.0195,0.02,0.0,0.0,0.0,1504877400
HIW20170909,2.2766,52.4993,51.7999992371,50.2227,0.692831080146,0.0807,0.211,0.2917,0.00155791508086,55.9456,51.0623,51.361,52.042,58.8404,60.5381,67.1151,1504877400
SFUN20170909,0.8558,4.0034,3.83999991417,3.1476,0.809067438852,0.0282,0.1265,0.1548,0.00734375016415,65.6042,3.3433,3.5755,3.854,78.0485,78.3132,82.3293,1504877400
OMCL20170909,3.7906,51.9768,50.0,48.1862,0.478499445998,-0.1697,0.9136,0.744,-0.003394,53.6013,46.6277,50.0815,50.73,36.867,39.3258,39.3258,1504877400
KNX20170909,5.41,41.2175,40.8499984741,35.8075,0.932069958248,0.2574,0.7959,1.0533,0.00630110182655,69.0344,36.9775,38.5125,40.43,82.346,90.8163,86.7633,1504877400
WFT20170909,0.389,4.141,3.98000001907,3.752,0.58611830096,0.0253,-0.0417,-0.0164,0.00635678388913,47.9328,4.0462,3.9465,4.072,53.2788,45.7627,62.7118,1504877400
LYB20170909,6.2162,92.4041,91.5999984741,86.1879,0.870644199691,0.1219,0.9923,1.1141,0.00133078604837,63.9809,86.5875,89.296,90.936,78.5573,86.6928,90.1771,1504877400
AWI20170909,5.6222,49.6586,49.9500007629,44.0364,1.05183038009,0.3675,0.4377,0.8052,0.00735735724498,70.2953,45.9692,46.8475,48.79,78.9131,96.2963,95.1812,1504877400
A20170909,7.2732,66.3736,65.0199966431,59.1004,0.813891635465,0.1966,1.0007,1.1973,0.0030236851761,69.5661,60.982,62.737,64.708,86.8051,86.0169,91.4039,1504877400
BRS20170909,2.5702,9.4461,8.61999988556,6.8759,0.678585279573,0.0721,0.3177,0.3898,0.00836426925258,55.7915,7.582,8.161,8.888,77.4981,53.5211,79.5044,1504877400
AEP20170909,4.1992,75.0711,74.1900024414,70.8719,0.790174900316,0.0038,0.7745,0.7782,5.12198392634e-05,66.2265,71.1228,72.9715,73.79,70.8958,91.9643,78.5876,1504877400
HIBB20170909,3.2352,13.6816,12.3500003815,10.4464,0.588402689623,0.3481,-1.1112,-0.7631,0.0281862339472,40.2698,16.3813,12.064,12.586,75.2293,72.4265,81.6196,1504877400
